loss_val,validation_accuracy_val,epoch,layers,units,activation,batch_size,regularization,optimizer_name,loss_type
0.2995680868625641,0.8801599740982056,4,3,16,relu,128,dropout,adam,binary_crossentropy
0.09086499363183975,0.8845999836921692,4,3,16,relu,128,dropout,rmsprop,mse
0.31713610887527466,0.8805199861526489,4,3,16,relu,128,dropout,rmsprop,binary_crossentropy
0.11487634479999542,0.8532800078392029,4,3,16,relu,128,batchnorm,adam,mse
0.42853155732154846,0.8598399758338928,4,3,16,relu,128,batchnorm,adam,binary_crossentropy
0.1094578206539154,0.8609600067138672,4,3,16,relu,128,batchnorm,rmsprop,mse
0.4340488314628601,0.862559974193573,4,3,16,relu,128,batchnorm,rmsprop,binary_crossentropy
0.0902789756655693,0.8782399892807007,4,3,16,relu,512,,adam,mse
0.34540855884552,0.8752800226211548,4,3,16,relu,512,,adam,binary_crossentropy
0.08753278106451035,0.8807200193405151,4,3,16,relu,512,,rmsprop,mse
0.3409622013568878,0.8683199882507324,4,3,16,relu,512,,rmsprop,binary_crossentropy
0.08386369049549103,0.8872399926185608,4,3,16,relu,512,dropout,adam,mse
0.4009927213191986,0.8779199719429016,4,3,16,relu,512,dropout,adam,binary_crossentropy
0.0848708376288414,0.8870000243186951,4,3,16,relu,512,dropout,rmsprop,mse
0.39027148485183716,0.8702800273895264,4,3,16,relu,512,dropout,rmsprop,binary_crossentropy
0.1002940908074379,0.8684800267219543,4,3,16,relu,512,batchnorm,adam,mse
0.3219917118549347,0.8665599822998047,4,3,16,relu,512,batchnorm,adam,binary_crossentropy
0.10926904529333115,0.8540400266647339,4,3,16,relu,512,batchnorm,rmsprop,mse
0.38825881481170654,0.8346400260925293,4,3,16,relu,512,batchnorm,rmsprop,binary_crossentropy
0.10680530220270157,0.8665599822998047,4,3,32,tanh,128,,adam,mse
0.4001392126083374,0.8632000088691711,4,3,32,tanh,128,,adam,binary_crossentropy
0.10578528046607971,0.864799976348877,4,3,32,tanh,128,,rmsprop,mse
0.361726850271225,0.8696799874305725,4,3,32,tanh,128,,rmsprop,binary_crossentropy
0.10222836583852768,0.8748000264167786,4,3,32,tanh,128,dropout,adam,mse
0.3674902617931366,0.8706799745559692,4,3,32,tanh,128,dropout,adam,binary_crossentropy
0.10435642302036285,0.8709999918937683,4,3,32,tanh,128,dropout,rmsprop,mse
0.32886695861816406,0.8796399831771851,4,3,32,tanh,128,dropout,rmsprop,binary_crossentropy
0.10303071141242981,0.864080011844635,4,3,32,tanh,128,batchnorm,adam,mse
0.4564915895462036,0.8547999858856201,4,3,32,tanh,128,batchnorm,adam,binary_crossentropy
0.10408675670623779,0.8618800044059753,4,3,32,tanh,128,batchnorm,rmsprop,mse
0.3939608931541443,0.86080002784729,4,3,32,tanh,128,batchnorm,rmsprop,binary_crossentropy
0.1067165657877922,0.8667600154876709,4,3,32,tanh,512,,adam,mse
0.43435171246528625,0.860319972038269,4,3,32,tanh,512,,adam,binary_crossentropy
0.10725122690200806,0.8632000088691711,4,3,32,tanh,512,,rmsprop,mse
0.3831639885902405,0.8523200154304504,4,3,32,tanh,512,,rmsprop,binary_crossentropy
0.09447768330574036,0.8800399899482727,4,3,32,tanh,512,dropout,adam,mse
0.3544637858867645,0.8766000270843506,4,3,32,tanh,512,dropout,adam,binary_crossentropy
0.09569357335567474,0.8797199726104736,4,3,32,tanh,512,dropout,rmsprop,mse
0.31272467970848083,0.8831599950790405,4,3,32,tanh,512,dropout,rmsprop,binary_crossentropy
0.10339930653572083,0.8593199849128723,4,3,32,tanh,512,batchnorm,adam,mse
0.36347496509552,0.865559995174408,4,3,32,tanh,512,batchnorm,adam,binary_crossentropy
0.10593076795339584,0.8571599721908569,4,3,32,tanh,512,batchnorm,rmsprop,mse
0.3728455901145935,0.8609200119972229,4,3,32,tanh,512,batchnorm,rmsprop,binary_crossentropy
0.10994675010442734,0.8656399846076965,4,3,32,relu,128,,adam,mse
0.44301995635032654,0.8591600060462952,4,3,32,relu,128,,adam,binary_crossentropy
0.10098496079444885,0.8734800219535828,4,3,32,relu,128,,rmsprop,mse
0.3821602463722229,0.8694400191307068,4,3,32,relu,128,,rmsprop,binary_crossentropy
0.09312228858470917,0.8794400095939636,4,3,32,relu,128,dropout,adam,mse
0.31546515226364136,0.8802400231361389,4,3,32,relu,128,dropout,adam,binary_crossentropy
0.09255240112543106,0.8861200213432312,4,3,32,relu,128,dropout,rmsprop,mse
0.32259923219680786,0.8798400163650513,4,3,32,relu,128,dropout,rmsprop,binary_crossentropy
0.11088070273399353,0.8571599721908569,4,3,32,relu,128,batchnorm,adam,mse
0.5441112518310547,0.8440799713134766,4,3,32,relu,128,batchnorm,adam,binary_crossentropy
0.11436475813388824,0.854960024356842,4,3,32,relu,128,batchnorm,rmsprop,mse
0.4860857129096985,0.8557999730110168,4,3,32,relu,128,batchnorm,rmsprop,binary_crossentropy
0.1012762114405632,0.8704000115394592,4,3,32,relu,512,,adam,mse
0.39411190152168274,0.8686800003051758,4,3,32,relu,512,,adam,binary_crossentropy
0.09074855595827103,0.8787199854850769,4,3,32,relu,512,,rmsprop,mse
0.3227321207523346,0.8801199793815613,4,3,32,relu,512,,rmsprop,binary_crossentropy
0.08706250041723251,0.8858799934387207,4,3,32,relu,512,dropout,adam,mse
0.2927457094192505,0.8861200213432312,4,3,32,relu,512,dropout,adam,binary_crossentropy
0.09511377662420273,0.8773599863052368,4,3,32,relu,512,dropout,rmsprop,mse
0.2915584146976471,0.884880006313324,4,3,32,relu,512,dropout,rmsprop,binary_crossentropy
0.10273407399654388,0.8638399839401245,4,3,32,relu,512,batchnorm,adam,mse
0.4556552767753601,0.7983199954032898,4,3,32,relu,512,batchnorm,adam,binary_crossentropy
0.17080220580101013,0.7532399892807007,4,3,32,relu,512,batchnorm,rmsprop,mse
0.331489622592926,0.8612800240516663,4,3,32,relu,512,batchnorm,rmsprop,binary_crossentropy
0.10819137841463089,0.8654400110244751,4,3,64,tanh,128,,adam,mse
0.44500941038131714,0.8636000156402588,4,3,64,tanh,128,,adam,binary_crossentropy
0.11203278601169586,0.8574399948120117,4,3,64,tanh,128,,rmsprop,mse
0.37394389510154724,0.8697599768638611,4,3,64,tanh,128,,rmsprop,binary_crossentropy
0.10373044013977051,0.8725200295448303,4,3,64,tanh,128,dropout,adam,mse
0.3715154230594635,0.8715199828147888,4,3,64,tanh,128,dropout,adam,binary_crossentropy
0.10319036990404129,0.8713600039482117,4,3,64,tanh,128,dropout,rmsprop,mse
0.33484578132629395,0.8799999952316284,4,3,64,tanh,128,dropout,rmsprop,binary_crossentropy
0.10169323533773422,0.8664399981498718,4,3,64,tanh,128,batchnorm,adam,mse
0.46461719274520874,0.8624799847602844,4,3,64,tanh,128,batchnorm,adam,binary_crossentropy
0.11221357434988022,0.8550800085067749,4,3,64,tanh,128,batchnorm,rmsprop,mse
0.4842539429664612,0.8515599966049194,4,3,64,tanh,128,batchnorm,rmsprop,binary_crossentropy
0.11265780031681061,0.8642399907112122,4,3,64,tanh,512,,adam,mse
0.45006707310676575,0.8564800024032593,4,3,64,tanh,512,,adam,binary_crossentropy
0.12852977216243744,0.8394799828529358,4,3,64,tanh,512,,rmsprop,mse
0.3357429802417755,0.8724799752235413,4,3,64,tanh,512,,rmsprop,binary_crossentropy
0.09783979505300522,0.8769999742507935,4,3,64,tanh,512,dropout,adam,mse
0.3695986270904541,0.8749200105667114,4,3,64,tanh,512,dropout,adam,binary_crossentropy
0.09112375974655151,0.8832399845123291,4,3,64,tanh,512,dropout,rmsprop,mse
0.3075927197933197,0.8820000290870667,4,3,64,tanh,512,dropout,rmsprop,binary_crossentropy
0.09491239488124847,0.8700799942016602,4,3,64,tanh,512,batchnorm,adam,mse
0.3786287009716034,0.8675600290298462,4,3,64,tanh,512,batchnorm,adam,binary_crossentropy
0.11046460270881653,0.849560022354126,4,3,64,tanh,512,batchnorm,rmsprop,mse
0.355617880821228,0.8677200078964233,4,3,64,tanh,512,batchnorm,rmsprop,binary_crossentropy
0.1120920181274414,0.8665199875831604,4,3,64,relu,128,,adam,mse
0.5457459092140198,0.8514800071716309,4,3,64,relu,128,,adam,binary_crossentropy
0.10676383972167969,0.869920015335083,4,3,64,relu,128,,rmsprop,mse
0.5142906904220581,0.8667200207710266,4,3,64,relu,128,,rmsprop,binary_crossentropy
0.09306340664625168,0.8807600140571594,4,3,64,relu,128,dropout,adam,mse
0.33332017064094543,0.8765599727630615,4,3,64,relu,128,dropout,adam,binary_crossentropy
0.09302691370248795,0.8827599883079529,4,3,64,relu,128,dropout,rmsprop,mse
0.3326357305049896,0.8829600214958191,4,3,64,relu,128,dropout,rmsprop,binary_crossentropy
0.10994285345077515,0.8600800037384033,4,3,64,relu,128,batchnorm,adam,mse
0.5199088454246521,0.8571599721908569,4,3,64,relu,128,batchnorm,adam,binary_crossentropy
0.12253499031066895,0.8492000102996826,4,3,64,relu,128,batchnorm,rmsprop,mse
0.5987681150436401,0.8591200113296509,4,3,64,relu,128,batchnorm,rmsprop,binary_crossentropy
0.10890692472457886,0.8640000224113464,4,3,64,relu,512,,adam,mse
0.47284504771232605,0.8613600134849548,4,3,64,relu,512,,adam,binary_crossentropy
0.09250538796186447,0.8788800239562988,4,3,64,relu,512,,rmsprop,mse
0.33901381492614746,0.8780400156974792,4,3,64,relu,512,,rmsprop,binary_crossentropy
0.08949960023164749,0.8843600153923035,4,3,64,relu,512,dropout,adam,mse
0.3287126123905182,0.8804799914360046,4,3,64,relu,512,dropout,adam,binary_crossentropy
0.08736663311719894,0.888759970664978,4,3,64,relu,512,dropout,rmsprop,mse
0.3354848027229309,0.8757200241088867,4,3,64,relu,512,dropout,rmsprop,binary_crossentropy
0.12346900999546051,0.8249599933624268,4,3,64,relu,512,batchnorm,adam,mse
0.3496500253677368,0.8501600027084351,4,3,64,relu,512,batchnorm,adam,binary_crossentropy
0.11784227192401886,0.8370400071144104,4,3,64,relu,512,batchnorm,rmsprop,mse
0.359178364276886,0.8503199815750122,4,3,64,relu,512,batchnorm,rmsprop,binary_crossentropy
